,bug_cnt
11390,2
11391,0
11392,0
11393,2
11394,0
11395,1
11396,0
11397,1
11398,1
11399,0
11400,0
11401,0
11402,0
11403,0
11404,13
11405,0
11406,0
11407,1
11408,19
11409,0
11410,0
11411,2
11412,0
11413,0
11414,0
11415,0
11416,3
11417,0
11418,0
11419,0
11420,1
11421,4
11422,0
11423,0
11424,0
11425,0
11426,0
11427,1
11428,3
11429,6
11430,11
11431,4
11432,1
11433,0
11434,0
11435,0
11436,3
11437,2
11438,0
11439,1
11440,5
11441,2
11442,1
11443,1
11444,6
11445,6
11446,29
11447,1
11448,0
11449,0
11450,3
11451,1
11452,0
11453,2
11454,3
11455,0
11456,7
11457,3
11458,0
11459,17
11460,0
11461,13
11462,1
11463,1
11464,4
11465,4
11466,2
11467,1
11468,16
11469,4
11470,0
11471,1
11472,0
11473,1
11474,3
11475,17
11476,1
11477,0
11478,1
11479,2
11480,2
11481,1
11482,3
11483,0
11484,0
11485,0
11486,3
11487,0
11488,1
11489,2
11490,3
11491,1
11492,7
11493,1
11494,0
11495,0
11496,4
11497,0
11498,0
11499,0
11500,0
11501,0
11502,0
11503,2
11504,2
11505,0
11506,0
11507,1
11508,11
11509,0
11510,2
11511,4
11512,1
11513,0
11514,0
11515,0
11516,0
11517,0
11518,0
11519,4
11520,0
11521,1
11522,1
11523,0
11524,0
11525,0
11526,0
11527,2
11528,2
11529,1
11530,2
11531,0
11532,3
11533,3
11534,1
11535,0
11536,4
11537,0
11538,7
11539,1
11540,3
11541,1
11542,7
11543,5
11544,1
11545,1
11546,1
11547,1
11548,0
11549,1
11550,3
11551,0
11552,1
11553,1
11554,3
11555,13
11556,12
11557,14
11558,0
11559,1
11560,0
11561,1
11562,2
11563,1
11564,0
11565,0
11566,4
11567,5
11568,7
11569,14
11570,0
11571,0
11572,3
11573,0
11574,1
11575,1
11576,0
11577,3
11578,2
11579,1
11580,1
11581,19
11582,0
11583,0
11584,0
11585,2
11586,1
11587,2
11588,4
11589,0
11590,0
11591,1
11592,0
11593,1
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,7
11602,0
11603,1
11604,0
11605,6
11606,1
11607,6
11608,1
11609,0
11610,1
11611,0
11612,1
11613,0
11614,0
11615,0
11616,3
11617,0
11618,1
11619,12
11620,2
11621,1
11622,1
11623,0
11624,0
11625,0
11626,1
11627,3
11628,7
11629,0
11630,2
11631,5
11632,29
11633,0
11634,0
11635,1
11636,2
11637,0
11638,9
11639,0
11640,0
11641,0
11642,0
11643,0
11644,0
11645,1
11646,0
11647,1
11648,0
11649,0
11650,0
11651,7
11652,5
11653,2
11654,0
11655,0
11656,0
11657,1
11658,3
11659,4
11660,2
11661,4
11662,0
11663,1
11664,1
11665,2
11666,1
11667,0
11668,15
11669,0
11670,1
11671,1
11672,1
11673,0
11674,0
11675,1
11676,1
11677,1
11678,6
11679,2
11680,2
11681,1
11682,8
11683,3
11684,2
11685,3
11686,1
11687,0
11688,0
11689,0
11690,1
11691,0
11692,1
11693,0
11694,0
11695,0
11696,1
11697,2
11698,0
11699,0
11700,0
11701,0
11702,0
11703,0
11704,0
11705,1
11706,2
11707,1
11708,2
11709,1
11710,1
11711,3
11712,0
11713,1
11714,2
11715,4
11716,0
11717,1
11718,1
11719,1
11720,1
11721,1
11722,2
11723,0
11724,0
11725,0
11726,3
11727,0
11728,0
11729,1
11730,4
11731,1
11732,0
11733,12
11734,6
11735,6
11736,1
11737,1
11738,4
11739,0
11740,2
11741,4
11742,2
11743,3
11744,0
11745,0
11746,0
11747,0
11748,0
11749,0
11750,0
11751,0
11752,2
11753,0
11754,0
11755,2
11756,0
11757,0
11758,0
11759,10
11760,1
11761,0
11762,5
11763,1
11764,0
11765,1
11766,4
11767,8
11768,0
11769,0
11770,6
11771,0
11772,3
11773,0
11774,1
11775,3
11776,9
11777,3
11778,2
11779,6
11780,1
11781,5
11782,0
11783,1
11784,0
11785,1
11786,0
11787,0
11788,2
11789,2
11790,5
11791,6
11792,6
11793,0
11794,0
11795,0
11796,1
11797,0
11798,0
11799,0
11800,0
11801,0
11802,0
11803,0
11804,0
11805,0
11806,1
11807,3
11808,4
11809,4
11810,3
11811,4
11812,8
11813,3
11814,2
11815,3
11816,0
11817,0
11818,0
11819,0
11820,1
11821,7
11822,1
11823,0
11824,4
11825,0
11826,3
11827,0
11828,0
11829,2
11830,2
11831,12
11832,0
11833,7
11834,0
11835,2
11836,0
11837,0
11838,0
11839,0
11840,0
11841,0
11842,0
11843,5
11844,0
11845,0
11846,0
11847,0
11848,3
11849,5
11850,0
11851,0
11852,1
11853,0
11854,0
11855,0
11856,0
11857,3
11858,0
11859,0
11860,0
11861,0
11862,0
11863,0
11864,1
11865,0
11866,0
11867,3
11868,0
11869,0
11870,0
11871,0
11872,0
11873,0
11874,0
11875,0
11876,0
11877,0
11878,0
11879,0
11880,0
11881,0
11882,0
11883,0
11884,0
11885,0
11886,0
11887,0
11888,0
11889,0
11890,0
11891,0
11892,0
11893,0
11894,0
11895,0
11896,0
11897,0
11898,0
11899,0
11900,0
11901,0
11902,0
11903,0
11904,0
11905,0
11906,0
11907,0
11908,0
11909,0
11910,0
11911,0
11912,0
11913,0
11914,0
11915,7
11916,0
11917,0
11918,0
11919,0
11920,0
11921,2
11922,0
11923,0
11924,0
11925,0
11926,0
11927,0
11928,0
11929,0
11930,0
11931,0
11932,0
11933,0
11934,0
11935,0
11936,0
11937,1
11938,0
11939,0
11940,0
11941,0
11942,0
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,0
11952,0
11953,0
11954,0
11955,0
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,0
11963,0
11964,0
11965,0
11966,0
11967,0
11968,0
11969,0
11970,0
11971,0
11972,0
11973,0
11974,0
11975,0
11976,0
11977,0
11978,0
11979,0
11980,0
11981,0
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,1
11995,0
11996,0
11997,4
11998,2
11999,2
12000,0
12001,0
12002,0
12003,0
12004,0
12005,0
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,0
12013,0
12014,0
12015,0
12016,0
12017,0
12018,0
12019,0
12020,3
12021,0
12022,1
12023,1
12024,0
12025,1
12026,0
12027,0
12028,0
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,0
12036,0
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,0
12048,0
12049,0
12050,1
12051,0
12052,0
12053,0
12054,0
12055,0
12056,0
12057,0
12058,0
12059,0
12060,0
12061,0
12062,0
12063,0
12064,0
12065,0
12066,0
12067,0
12068,0
12069,0
12070,1
12071,1
12072,1
12073,1
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,0
12088,0
12089,0
12090,0
12091,0
12092,0
12093,0
12094,0
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,1
12102,0
12103,0
12104,1
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,0
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,1
12129,1
12130,0
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,1
12160,0
12161,0
12162,0
12163,0
12164,0
12165,1
12166,0
12167,1
12168,0
12169,0
12170,0
12171,0
12172,0
12173,1
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,0
12182,1
12183,0
12184,1
12185,1
12186,0
12187,0
12188,1
12189,0
12190,0
12191,0
12192,0
12193,0
12194,0
12195,1
12196,0
12197,0
12198,0
12199,2
12200,0
12201,1
12202,0
12203,0
12204,0
12205,0
12206,0
12207,0
12208,0
12209,0
12210,4
12211,0
12212,1
12213,0
12214,0
12215,0
12216,0
12217,1
12218,0
12219,0
12220,0
12221,1
12222,0
12223,0
12224,0
12225,1
12226,0
12227,0
12228,0
12229,0
12230,0
12231,0
12232,1
12233,0
12234,1
12235,0
12236,1
12237,0
12238,0
12239,0
12240,0
12241,0
12242,0
12243,0
12244,0
12245,0
12246,0
12247,0
12248,0
12249,0
12250,0
12251,0
12252,1
12253,0
12254,0
12255,0
12256,0
12257,0
12258,1
12259,0
12260,0
12261,0
12262,0
12263,0
12264,1
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,0
12277,0
12278,0
12279,0
12280,0
12281,0
12282,0
12283,0
12284,0
12285,0
12286,0
12287,0
12288,1
12289,0
12290,0
12291,0
12292,0
12293,0
12294,1
12295,0
12296,0
12297,0
12298,1
12299,0
12300,0
12301,0
12302,0
12303,0
12304,0
12305,0
12306,0
12307,0
12308,0
12309,0
12310,1
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,0
12324,0
12325,0
12326,0
12327,0
12328,0
12329,0
12330,0
12331,0
12332,1
12333,0
12334,0
12335,0
12336,0
12337,0
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,1
12346,0
12347,0
12348,1
12349,0
12350,0
12351,0
12352,0
12353,0
12354,0
12355,0
12356,0
12357,1
12358,0
12359,0
12360,0
12361,0
12362,0
12363,0
12364,0
12365,0
12366,0
12367,0
12368,0
12369,0
12370,0
12371,1
12372,0
12373,0
12374,1
12375,0
12376,0
12377,0
12378,0
12379,1
12380,4
12381,3
12382,0
12383,0
12384,0
12385,0
12386,9
12387,2
12388,3
12389,0
12390,0
12391,0
12392,0
12393,0
12394,0
12395,0
12396,0
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,1
12404,0
12405,0
12406,0
12407,1
12408,0
12409,1
12410,2
12411,3
12412,2
12413,0
12414,1
12415,1
12416,4
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,1
12424,0
12425,0
12426,0
12427,2
12428,1
12429,0
12430,0
12431,3
12432,0
12433,1
12434,0
12435,0
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,0
12446,0
12447,0
12448,0
12449,0
12450,0
12451,1
12452,0
12453,0
12454,0
12455,1
12456,0
12457,0
12458,0
12459,0
12460,0
12461,0
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,5
12469,2
12470,4
12471,5
12472,1
12473,4
12474,3
12475,1
12476,0
12477,1
12478,0
12479,0
12480,0
12481,0
12482,0
12483,0
12484,0
12485,1
12486,0
12487,0
12488,0
12489,2
12490,1
12491,0
12492,1
12493,11
12494,4
12495,0
12496,0
12497,0
12498,2
12499,1
12500,0
12501,0
12502,0
12503,3
12504,0
12505,0
12506,0
12507,0
12508,0
12509,2
12510,1
12511,3
12512,3
12513,0
12514,0
12515,0
12516,0
12517,0
12518,0
12519,0
12520,0
12521,4
12522,0
12523,0
12524,0
12525,0
12526,0
12527,0
12528,0
12529,0
12530,0
12531,0
12532,0
12533,0
12534,0
12535,0
12536,0
12537,0
12538,0
12539,0
12540,1
12541,0
12542,0
12543,0
12544,0
12545,0
12546,1
12547,0
12548,0
12549,1
12550,0
12551,0
12552,0
12553,0
12554,0
12555,1
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,0
12565,1
12566,0
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,1
12574,0
12575,0
12576,0
12577,0
12578,1
12579,0
12580,0
12581,0
12582,1
12583,1
12584,1
12585,1
12586,1
12587,1
12588,1
12589,1
12590,1
12591,1
12592,1
12593,1
12594,8
12595,1
12596,0
12597,0
12598,0
12599,0
12600,1
12601,15
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,0
12624,0
12625,0
12626,0
12627,1
12628,0
12629,0
12630,0
12631,19
12632,4
12633,0
12634,30
12635,0
12636,0
12637,8
12638,6
12639,0
12640,0
12641,0
12642,4
12643,4
12644,1
12645,0
12646,0
12647,0
12648,0
12649,0
12650,0
12651,0
12652,0
12653,1
12654,1
12655,0
12656,0
12657,0
12658,0
12659,0
12660,5
12661,0
12662,16
12663,0
12664,0
12665,24
12666,10
12667,0
12668,2
12669,1
12670,3
12671,1
12672,1
12673,1
12674,3
12675,2
12676,2
12677,6
12678,8
12679,2
12680,0
12681,1
12682,0
12683,3
12684,11
12685,0
12686,2
12687,2
12688,2
12689,1
12690,2
12691,10
12692,0
12693,4
12694,1
12695,0
12696,2
12697,3
12698,3
12699,0
12700,0
12701,15
12702,7
12703,1
12704,4
12705,2
12706,1
12707,0
12708,1
12709,2
12710,1
12711,0
12712,17
12713,13
12714,7
12715,4
12716,4
12717,12
12718,1
12719,11
12720,9
12721,6
12722,5
12723,9
12724,2
12725,0
12726,4
12727,1
12728,0
12729,0
12730,7
12731,1
12732,0
12733,1
12734,0
12735,0
12736,0
12737,1
12738,0
12739,1
12740,6
12741,7
12742,1
12743,1
12744,1
12745,2
12746,2
12747,7
12748,0
12749,2
12750,1
12751,1
12752,2
12753,2
12754,1
12755,4
12756,1
12757,0
12758,0
12759,5
12760,16
12761,4
12762,2
12763,3
12764,1
12765,9
12766,0
12767,5
12768,0
12769,1
12770,0
12771,0
12772,1
12773,0
12774,0
12775,1
12776,4
12777,2
12778,0
12779,0
12780,1
12781,0
12782,0
12783,2
12784,0
12785,1
12786,1
12787,0
12788,0
12789,1
12790,3
12791,1
12792,0
12793,0
12794,0
12795,0
12796,1
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,0
12805,0
12806,0
12807,0
12808,1
12809,0
12810,1
12811,0
12812,1
12813,0
12814,0
12815,1
12816,0
12817,1
12818,1
12819,2
12820,0
12821,0
12822,0
12823,3
12824,0
12825,0
12826,8
12827,0
12828,0
12829,0
12830,0
12831,0
12832,0
12833,1
12834,0
12835,0
12836,0
12837,3
12838,0
12839,0
12840,8
12841,1
12842,0
12843,5
12844,15
12845,2
12846,1
12847,4
12848,0
12849,0
12850,1
12851,0
12852,1
12853,3
12854,0
12855,2
12856,3
12857,3
12858,0
12859,1
12860,0
12861,1
12862,0
12863,0
12864,0
12865,0
12866,3
12867,28
12868,5
12869,0
12870,0
12871,0
12872,1
12873,4
12874,1
12875,1
12876,0
12877,0
12878,2
12879,40
12880,3
12881,2
12882,1
12883,23
12884,0
12885,45
12886,6
12887,0
12888,0
12889,2
12890,0
12891,1
12892,0
12893,3
12894,0
12895,2
12896,1
12897,26
12898,4
12899,1
12900,1
12901,1
12902,1
12903,1
12904,4
12905,1
12906,39
12907,0
12908,0
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,0
12918,0
12919,6
12920,1
12921,2
12922,2
12923,4
12924,1
12925,2
12926,2
12927,1
12928,2
12929,2
12930,2
12931,19
12932,55
12933,4
12934,7
12935,7
12936,1
12937,2
12938,3
12939,1
12940,1
12941,1
12942,1
12943,1
12944,2
12945,2
12946,1
12947,1
12948,1
12949,4
12950,0
12951,6
12952,16
12953,2
12954,2
12955,1
12956,2
12957,18
12958,9
12959,16
12960,3
12961,1
12962,3
12963,3
12964,4
12965,0
12966,2
12967,2
12968,3
12969,4
12970,6
12971,0
12972,1
12973,3
12974,4
12975,3
12976,2
12977,3
12978,2
12979,0
12980,1
12981,7
12982,1
12983,2
12984,3
12985,1
12986,2
12987,2
12988,3
12989,0
12990,13
12991,4
12992,3
12993,2
12994,4
12995,1
12996,7
12997,0
12998,1
12999,0
13000,2
13001,1
13002,2
13003,2
13004,3
13005,3
13006,2
13007,2
13008,2
13009,1
13010,2
13011,3
13012,1
13013,2
13014,0
13015,1
13016,2
13017,1
13018,2
13019,3
13020,3
13021,0
13022,2
13023,1
13024,2
13025,2
13026,3
13027,2
13028,2
13029,2
13030,6
13031,1
13032,1
13033,2
13034,2
13035,1
13036,24
13037,2
13038,3
13039,2
13040,3
13041,5
13042,0
13043,4
13044,2
13045,4
13046,3
13047,2
13048,3
13049,3
13050,1
13051,0
13052,1
13053,1
13054,1
13055,1
13056,0
13057,1
13058,1
13059,1
13060,1
13061,4
13062,3
13063,2
13064,0
13065,1
13066,0
13067,1
13068,2
13069,1
13070,5
13071,3
13072,1
13073,1
13074,2
13075,2
13076,0
13077,1
13078,5
13079,1
13080,0
13081,1
13082,0
13083,0
13084,0
13085,0
13086,0
13087,0
13088,0
13089,1
13090,27
13091,0
13092,10
13093,0
13094,5
13095,4
13096,70
13097,8
13098,36
13099,13
13100,2
13101,0
13102,37
13103,0
13104,1
13105,0
13106,1
13107,0
13108,2
13109,3
13110,0
13111,1
13112,0
13113,2
13114,1
13115,0
13116,0
13117,1
13118,0
13119,0
13120,0
13121,2
13122,0
13123,1
13124,0
13125,0
13126,2
13127,0
13128,0
13129,0
13130,1
13131,0
13132,0
13133,0
13134,0
13135,3
13136,0
13137,0
13138,0
13139,1
13140,0
13141,1
13142,2
13143,0
13144,0
13145,0
13146,0
13147,0
13148,0
13149,0
13150,0
13151,0
13152,0
13153,0
13154,4
13155,1
13156,0
13157,1
13158,3
13159,39
13160,2
13161,1
13162,1
13163,1
13164,1
13165,1
13166,2
13167,1
13168,1
13169,1
13170,1
13171,1
13172,1
13173,0
13174,10
13175,4
13176,0
13177,1
13178,0
13179,2
13180,0
13181,0
13182,1
13183,0
13184,0
13185,0
13186,0
13187,0
13188,0
13189,1
13190,0
13191,0
13192,0
13193,0
13194,0
13195,0
13196,0
13197,0
13198,0
13199,0
13200,0
13201,0
13202,0
13203,0
13204,0
13205,0
13206,0
13207,0
13208,0
13209,0
13210,0
13211,0
13212,0
13213,0
13214,0
13215,0
13216,0
13217,1
13218,0
13219,1
13220,0
13221,0
13222,0
13223,0
13224,4
13225,9
13226,1
13227,0
13228,0
13229,1
13230,0
13231,6
13232,1
13233,1
13234,4
13235,10
13236,7
13237,1
13238,0
13239,1
13240,0
13241,4
13242,0
13243,5
13244,1
13245,0
13246,0
13247,0
13248,1
13249,1
13250,6
13251,4
13252,0
13253,0
13254,0
13255,1
13256,0
13257,1
13258,2
13259,3
13260,2
13261,1
13262,0
13263,13
13264,2
13265,1
13266,7
13267,11
13268,26
13269,0
13270,8
13271,3
13272,1
13273,1
13274,1
13275,2
13276,8
13277,5
13278,5
13279,3
13280,3
13281,3
13282,3
13283,4
13284,2
13285,0
13286,1
13287,2
13288,0
13289,4
13290,0
13291,4
13292,9
13293,24
13294,5
13295,1
13296,0
13297,0
13298,0
13299,2
13300,1
13301,3
13302,11
13303,0
13304,0
13305,6
13306,3
13307,7
13308,13
13309,0
13310,1
13311,2
13312,2
13313,0
13314,3
13315,0
13316,0
13317,0
13318,0
13319,2
13320,1
13321,3
13322,0
13323,11
13324,7
13325,0
13326,0
13327,0
13328,4
13329,1
13330,1
13331,26
13332,7
13333,2
13334,34
13335,2
13336,2
13337,0
13338,2
13339,2
13340,2
13341,2
13342,2
13343,2
13344,2
13345,3
13346,1
13347,4
13348,0
13349,1
13350,2
13351,5
13352,0
13353,5
13354,2
13355,1
13356,1
13357,0
13358,1
13359,1
13360,6
13361,9
13362,1
13363,2
13364,1
13365,8
13366,0
13367,12
13368,3
13369,7
13370,1
13371,1
13372,1
13373,4
13374,0
13375,7
13376,6
13377,2
13378,0
13379,3
13380,5
13381,1
13382,3
13383,1
13384,9
13385,4
13386,1
13387,0
13388,4
13389,0
13390,15
13391,2
13392,4
13393,0
13394,1
13395,0
13396,0
13397,1
13398,0
13399,2
13400,1
13401,0
13402,0
13403,0
13404,0
13405,3
13406,10
13407,0
13408,0
13409,0
13410,0
13411,1
13412,2
13413,1
13414,0
13415,0
13416,1
13417,9
13418,0
13419,0
13420,0
13421,0
13422,0
13423,0
13424,0
13425,0
13426,1
13427,1
13428,16
13429,0
13430,0
13431,0
13432,0
13433,0
13434,0
13435,0
13436,0
13437,12
13438,1
13439,0
13440,2
13441,1
13442,0
13443,2
13444,0
13445,0
13446,0
13447,1
13448,0
13449,4
13450,0
13451,1
13452,2
13453,16
13454,3
13455,3
13456,4
13457,1
13458,0
13459,2
13460,2
13461,0
13462,1
13463,1
13464,0
13465,1
13466,1
13467,3
13468,2
13469,0
13470,0
13471,3
13472,0
13473,10
13474,0
13475,0
13476,0
13477,2
13478,1
13479,0
13480,6
13481,1
13482,0
13483,2
13484,2
13485,1
13486,5
13487,2
13488,0
13489,1
13490,1
13491,2
13492,1
13493,0
13494,0
13495,0
13496,8
13497,4
13498,0
13499,3
13500,1
13501,1
13502,1
13503,2
13504,34
13505,15
13506,9
13507,3
13508,3
13509,0
13510,0
13511,0
13512,4
13513,1
13514,7
13515,5
13516,0
13517,0
13518,4
13519,0
13520,1
13521,0
13522,1
13523,7
13524,4
13525,0
13526,0
13527,0
13528,1
13529,0
13530,5
13531,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,3
13539,1
13540,1
13541,13
13542,0
13543,3
13544,2
13545,0
13546,1
13547,1
13548,1
13549,0
13550,0
13551,4
13552,2
13553,2
13554,2
13555,1
13556,1
13557,3
13558,1
13559,1
13560,3
13561,1
13562,1
13563,1
13564,1
13565,2
13566,1
13567,4
13568,0
13569,0
13570,0
13571,1
13572,0
13573,2
13574,0
13575,0
13576,0
13577,0
13578,1
13579,1
13580,1
13581,0
13582,1
13583,0
13584,1
13585,0
13586,2
13587,1
13588,1
13589,13
13590,0
13591,0
13592,0
13593,0
13594,1
13595,1
13596,0
13597,0
13598,0
13599,0
13600,0
13601,0
13602,2
13603,0
13604,0
13605,0
13606,2
13607,0
13608,0
13609,1
13610,0
13611,0
13612,0
13613,7
13614,0
13615,0
13616,0
13617,0
13618,0
13619,0
13620,0
13621,0
13622,0
13623,0
13624,0
13625,0
13626,0
13627,3
13628,0
13629,0
13630,0
13631,0
13632,0
13633,4
13634,2
13635,0
13636,1
13637,0
13638,0
13639,0
13640,0
13641,0
13642,0
13643,5
13644,0
13645,0
13646,0
13647,0
13648,1
13649,6
13650,2
13651,0
13652,8
13653,11
13654,0
13655,0
13656,0
13657,0
13658,0
13659,0
13660,0
13661,0
13662,2
13663,0
13664,0
13665,1
13666,1
13667,1
13668,1
13669,0
13670,3
13671,0
13672,3
13673,0
13674,0
13675,0
13676,0
13677,0
13678,0
13679,2
13680,2
13681,1
13682,3
13683,0
13684,2
13685,2
13686,0
13687,0
13688,8
13689,0
13690,0
13691,0
13692,0
13693,0
13694,1
13695,0
13696,3
13697,0
13698,1
13699,0
13700,1
13701,1
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,2
13710,1
13711,0
13712,0
13713,2
13714,3
13715,3
13716,8
13717,3
13718,3
13719,2
13720,0
13721,1
13722,2
13723,0
13724,1
13725,3
13726,1
13727,1
13728,1
13729,0
13730,1
13731,7
13732,0
13733,15
13734,1
13735,8
13736,0
13737,0
13738,6
13739,1
13740,0
13741,1
13742,3
13743,3
13744,2
13745,0
13746,4
13747,3
13748,0
13749,1
13750,0
13751,0
13752,0
13753,1
13754,0
13755,2
13756,0
13757,2
13758,0
13759,0
13760,0
13761,0
13762,0
13763,0
13764,2
13765,0
13766,1
13767,0
13768,2
13769,3
13770,1
13771,0
13772,0
13773,1
13774,2
13775,2
13776,0
13777,0
13778,4
13779,0
13780,1
13781,0
13782,1
13783,0
13784,0
13785,3
13786,0
13787,0
13788,1
13789,1
13790,3
13791,0
13792,1
13793,0
13794,0
13795,0
13796,0
13797,0
13798,0
13799,1
13800,0
13801,2
13802,7
13803,0
13804,0
13805,6
13806,0
13807,0
13808,3
13809,0
13810,0
13811,0
13812,1
13813,12
13814,1
13815,1
13816,1
13817,4
13818,1
13819,0
13820,3
13821,2
13822,1
13823,1
13824,1
13825,1
13826,0
13827,1
13828,1
13829,0
13830,0
13831,0
13832,0
13833,1
13834,1
13835,1
13836,0
13837,0
13838,0
13839,0
13840,0
13841,0
13842,0
13843,0
13844,1
13845,0
13846,0
13847,0
13848,0
13849,0
13850,0
13851,0
13852,6
13853,6
13854,2
13855,0
13856,5
13857,0
13858,1
13859,0
13860,0
13861,0
13862,3
13863,0
13864,0
13865,0
13866,0
13867,0
13868,0
13869,0
13870,1
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,0
13881,0
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,0
13894,0
13895,0
13896,0
13897,0
13898,0
13899,1
13900,1
13901,0
13902,0
13903,0
13904,0
13905,0
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,0
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13943,0
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,0
13951,0
13952,0
13953,0
13954,0
13955,0
13956,0
13957,0
13958,0
13959,0
13960,0
13961,0
13962,0
13963,0
13964,0
13965,0
13966,0
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,0
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,0
14017,0
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,0
14055,3
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,1
14080,0
14081,1
14082,0
14083,2
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,0
14094,0
14095,0
14096,0
14097,0
14098,0
14099,0
14100,0
14101,0
14102,0
14103,0
14104,0
14105,0
14106,0
14107,0
14108,0
14109,0
14110,0
14111,1
14112,0
14113,0
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,0
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,0
14133,0
14134,0
14135,1
14136,0
14137,0
14138,0
14139,4
14140,0
14141,0
14142,0
14143,0
14144,4
14145,0
14146,0
14147,0
14148,0
14149,0
14150,1
14151,0
14152,0
14153,0
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,0
14161,0
14162,0
14163,0
14164,0
14165,1
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,0
14177,0
14178,0
14179,0
14180,0
14181,1
14182,0
14183,1
14184,1
14185,0
14186,0
14187,0
